sport,religion,cute,audio,shop,sentimental,bad_boy,age
0.2,0.0,0.0,0.2,0.0,0.0,0.0,17.073
0.0,0.75,2.3333333333333335,0.2,0.0,0.2,0.0,16.769000000000002
0.3,0.0,0.0,1.2,0.0,0.2,0.0,17.276
0.1,0.0,0.3333333333333333,0.0,0.4,0.0,0.0,17.845
0.0,0.0,0.0,0.2,0.0,0.4,0.0,
0.2,0.0,1.0,1.2,0.4,0.4,1.0,18.209
0.5,0.25,0.0,0.0,0.0,0.0,0.25,17.73
0.0,0.0,0.0,2.0,0.0,0.0,0.0,17.87
0.1,0.25,0.0,0.0,0.0,0.0,0.0,17.396
0.2,0.0,0.0,0.0,0.4,0.0,0.0,17.185
0.6,0.0,0.0,0.0,0.0,0.0,0.0,4.309
0.0,0.0,0.3333333333333333,0.6,0.8,0.4,0.0,17.634
0.3,1.5,0.0,0.4,0.0,0.2,0.0,18.335
0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.275
0.0,1.25,0.0,1.0,0.0,0.0,0.0,18.137999999999998
0.0,0.5,0.0,0.0,0.2,0.2,0.0,18.084
0.1,0.0,0.0,0.6,0.2,0.0,0.0,95.09100000000001
0.3,0.0,0.0,0.2,0.0,0.0,0.0,17.817999999999998
0.1,0.25,0.0,0.0,0.0,0.0,0.0,18.045
0.0,0.0,0.0,0.2,0.2,0.0,0.0,17.706
0.0,0.25,0.0,0.2,0.2,0.0,0.0,17.506
0.0,0.25,0.0,0.2,0.0,0.2,0.0,18.333
0.0,0.0,0.0,0.0,0.0,0.0,0.25,
0.1,0.0,0.0,1.2,0.0,0.0,0.0,17.695
0.0,0.0,0.0,0.0,0.4,0.4,0.0,17.832
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.5,0.3333333333333333,0.2,0.6,0.0,0.25,20.923000000000002
0.2,0.25,0.0,0.0,0.2,0.0,0.0,
0.3,0.0,0.0,2.2,0.0,0.0,0.0,17.875
0.0,1.5,0.0,0.4,0.4,0.4,0.0,17.303
0.1,0.25,0.6666666666666666,1.2,0.4,0.4,0.0,18.075
0.3,0.25,1.3333333333333333,2.4,0.4,1.2,0.0,18.22
0.1,1.0,0.0,0.6,0.6,0.2,0.0,18.456
0.3,0.25,1.0,0.2,1.6,0.2,0.25,17.503
0.0,0.0,0.6666666666666666,1.4,0.2,0.4,0.25,17.287
0.0,0.0,0.6666666666666666,0.0,0.0,0.6,0.0,17.125
0.1,0.0,0.0,0.4,0.0,0.0,0.0,18.007
0.4,0.0,0.0,0.0,0.0,0.0,0.0,17.906
0.2,0.0,0.0,0.2,0.2,0.0,0.0,17.993
0.2,0.0,0.0,0.0,0.4,0.0,0.0,17.596
0.4,0.0,0.0,0.0,0.6,0.0,0.75,17.451
0.0,0.75,0.3333333333333333,0.2,0.0,0.0,0.0,17.733
0.3,0.5,0.0,0.4,0.2,0.2,0.0,
0.3,0.0,1.0,0.6,0.8,0.0,0.0,17.53
0.0,0.25,0.0,0.0,0.0,0.2,0.0,17.284000000000002
0.0,0.25,0.0,0.8,0.0,0.0,0.0,17.3
0.0,0.25,0.0,0.6,0.0,0.6,0.0,17.448
0.5,0.0,0.0,1.4,0.2,0.8,2.5,17.133
0.3,0.25,0.3333333333333333,0.2,0.2,0.2,0.25,17.596
0.1,0.0,0.0,0.0,0.0,0.0,0.0,17.629
0.3,0.25,0.0,0.4,1.6,1.8,0.0,17.662
0.0,0.0,0.3333333333333333,0.2,0.0,0.2,0.0,18.283
0.1,0.0,0.0,0.2,0.6,0.2,0.0,17.955
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.3,0.0,0.3333333333333333,0.2,0.2,1.0,0.0,17.788
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.917
0.2,0.5,0.0,0.0,0.0,0.4,0.0,18.078
0.0,0.25,0.0,0.2,0.0,0.0,0.25,
0.0,0.0,0.6666666666666666,0.4,0.2,0.2,0.0,17.405
0.3,0.0,4.0,0.0,1.0,0.8,1.0,17.442999999999998
0.4,0.0,0.3333333333333333,0.2,0.2,0.2,0.25,17.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.0,0.0,0.4,0.2,0.0,0.0,17.634
0.3,0.0,0.0,1.4,0.2,0.2,0.0,17.916
0.7,0.25,0.0,0.4,0.0,0.0,0.0,17.947
0.2,0.5,0.6666666666666666,0.8,1.0,0.0,0.25,105.191
0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.87
0.0,0.0,0.3333333333333333,0.6,0.2,0.0,0.0,18.048
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.3,0.0,0.3333333333333333,0.2,0.4,0.2,0.0,17.295
0.4,0.25,0.0,0.2,0.2,0.0,0.0,17.892
0.0,0.75,0.3333333333333333,0.0,0.0,0.4,0.25,17.736
0.0,0.5,0.3333333333333333,0.2,0.4,0.0,0.0,17.837
0.0,0.0,0.0,0.2,0.0,0.0,0.0,17.618
0.1,0.0,0.3333333333333333,0.2,0.0,0.0,0.0,18.012
0.0,0.0,0.3333333333333333,1.6,0.0,0.8,0.25,18.037
0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.791
0.0,0.0,0.0,0.4,0.0,0.0,0.0,18.075
0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.426
0.0,0.0,0.0,0.2,0.2,0.0,0.0,
0.2,0.75,0.3333333333333333,0.6,1.2,0.0,0.0,18.168
0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.855999999999998
0.0,0.0,0.0,0.0,0.0,0.2,0.25,
0.0,0.0,0.0,0.4,0.0,0.2,0.0,17.480999999999998
0.0,0.0,0.0,0.2,0.0,0.0,0.0,
0.3,1.0,0.0,0.6,0.0,0.0,0.0,16.674
0.0,0.0,0.0,0.2,0.0,0.0,0.25,
0.1,0.0,0.0,0.0,0.0,0.0,0.0,18.192999999999998
0.0,0.5,0.3333333333333333,1.0,0.0,0.0,0.75,17.859
0.1,0.0,0.0,0.2,0.6,0.4,0.0,18.092
0.0,0.0,0.0,0.4,0.0,0.0,0.0,17.667
0.3,0.0,0.0,0.2,0.0,0.2,0.0,17.862000000000002
0.1,0.5,1.0,3.4,0.6,0.0,0.0,17.673
0.0,0.0,0.0,1.6,0.0,0.0,0.0,18.07
0.3,0.0,0.0,0.2,1.6,0.2,0.0,17.963
0.0,0.0,0.0,0.0,0.0,0.2,0.0,
0.0,0.25,0.0,0.2,0.2,0.4,0.0,17.758
0.0,0.0,0.0,0.0,0.0,0.6,0.0,17.993
0.1,0.0,0.0,0.0,0.0,0.0,0.0,17.665
0.0,0.0,0.0,0.2,0.2,0.2,0.0,17.996
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.25,0.0,0.0,0.0,0.2,0.0,
0.0,0.0,1.0,0.2,0.8,0.0,0.0,
0.0,0.75,0.0,0.2,0.0,0.0,0.0,17.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.328
0.1,0.0,0.6666666666666666,0.6,0.0,0.2,1.0,17.363
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0860000000000003
0.0,0.0,0.0,0.0,0.0,0.2,0.0,
0.0,0.25,0.6666666666666666,0.4,0.2,0.2,0.25,17.886
0.0,0.0,0.0,0.0,0.6,0.2,0.75,18.639
0.1,0.0,0.0,0.0,0.0,0.0,0.0,17.859
0.3,0.0,0.3333333333333333,0.0,0.6,0.2,0.0,18.037
0.2,0.0,0.0,0.0,0.2,0.2,0.0,18.064
1.1,0.0,2.0,1.2,0.4,0.6,0.0,17.7
0.2,0.0,0.0,0.2,0.2,0.0,0.0,17.67
0.1,0.0,0.0,0.4,0.0,0.0,0.0,17.396
0.0,0.25,0.0,0.2,0.0,0.0,0.0,17.292
0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.615
0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,
0.1,0.0,0.3333333333333333,0.4,0.0,0.0,0.0,
0.1,1.0,0.0,0.0,0.0,0.2,0.0,17.309
0.0,0.75,0.3333333333333333,0.2,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.034000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.619
0.3,0.0,0.0,0.8,0.0,0.0,0.0,17.207
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.75,0.3333333333333333,0.0,0.2,0.0,0.0,
0.3,0.0,0.0,0.0,0.0,0.0,0.25,
0.0,0.0,0.0,0.2,1.0,0.0,1.5,18.253
0.1,0.25,0.0,0.4,0.6,1.6,0.25,17.539
0.2,0.25,0.0,0.2,0.0,0.0,0.25,17.820999999999998
0.0,0.5,0.0,0.0,0.0,0.0,0.0,17.736
0.2,0.0,0.0,0.2,0.6,0.0,0.0,
0.0,0.25,0.0,0.4,0.0,0.0,0.0,17.467
0.1,0.0,0.0,0.2,0.0,0.0,0.0,17.572
0.2,0.25,0.0,0.4,0.0,0.0,0.25,17.73
0.0,0.75,0.0,1.2,0.0,0.2,0.25,17.958
0.4,0.0,0.0,0.0,0.2,0.2,0.0,17.489
0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.259
0.2,0.0,0.0,0.0,0.0,0.2,0.0,18.229
0.0,0.25,0.0,0.8,0.2,0.0,0.0,17.405
0.1,0.0,0.0,0.8,0.0,0.0,0.0,17.629
0.0,0.0,0.0,0.0,0.4,0.0,0.0,17.265
0.2,0.25,0.0,0.6,0.0,0.0,0.0,17.854
0.3,0.25,0.0,0.0,0.0,0.0,0.0,17.963
0.3,0.0,0.0,0.0,0.0,0.2,0.0,17.383
0.1,0.0,0.0,1.4,0.0,0.0,0.25,17.53
0.1,0.0,0.0,0.2,0.0,0.0,0.25,17.117
0.0,0.0,0.6666666666666666,0.0,0.0,0.4,1.25,17.64
0.7,0.0,0.0,0.2,0.0,0.0,0.0,18.94
0.0,0.0,0.3333333333333333,0.0,0.0,0.4,0.0,18.007
0.0,0.0,0.0,0.2,0.0,0.2,0.0,17.977
0.0,0.0,0.0,0.0,0.0,0.0,0.25,17.969
0.7,0.0,0.0,0.2,0.4,0.0,0.0,
0.2,0.0,0.0,0.2,0.0,0.0,0.0,18.182000000000002
1.6,0.0,1.0,0.6,0.8,0.2,0.0,
0.0,0.5,0.0,0.0,0.0,1.2,0.5,17.859
0.1,0.0,0.0,0.0,0.0,0.0,0.0,17.207
0.0,0.0,0.3333333333333333,0.4,0.2,0.0,0.0,17.884
0.3,0.25,0.3333333333333333,0.8,0.0,0.0,0.0,17.487000000000002
0.0,1.75,1.3333333333333333,3.6,1.0,0.0,0.25,18.015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.5,0.0,0.0,0.0,0.0,0.0,18.749000000000002
0.0,0.0,0.0,0.4,0.0,0.0,0.25,17.979
0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5
0.8,0.0,0.0,0.8,0.0,0.2,0.0,18.467
0.0,0.25,0.0,1.4,0.2,0.4,0.0,17.588
0.1,1.0,0.3333333333333333,0.2,0.2,0.4,0.0,17.374000000000002
0.0,0.75,0.0,0.0,0.2,0.2,0.0,
0.1,0.25,0.0,0.4,0.4,0.0,0.0,17.897000000000002
0.0,0.5,0.0,0.4,0.0,0.0,0.0,17.665
0.0,0.25,0.0,0.4,0.0,0.2,0.0,17.561
0.0,0.0,0.0,1.0,0.2,0.0,0.25,17.24
0.4,0.0,0.0,0.0,0.2,0.0,0.25,17.136
0.0,0.0,0.3333333333333333,0.4,0.0,0.2,0.0,17.862000000000002
0.0,0.0,0.6666666666666666,0.6,0.0,0.0,0.0,17.736
0.0,0.0,0.0,0.0,0.6,0.0,0.0,17.602
0.1,0.0,0.0,0.8,0.0,0.0,0.25,17.52
0.0,0.0,0.0,0.2,0.2,0.0,0.0,17.81
0.0,0.25,0.3333333333333333,0.4,0.2,0.2,0.0,17.3
0.3,0.25,0.0,0.0,0.6,0.2,0.0,
0.0,0.25,0.0,0.2,0.0,0.0,0.25,18.212
0.5,0.0,0.3333333333333333,2.0,0.0,0.0,0.0,17.651
0.0,0.0,0.3333333333333333,0.8,0.2,0.2,0.0,18.089000000000002
0.0,0.25,0.0,0.0,0.6,0.0,0.0,17.64
0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.832
0.0,0.0,0.0,0.4,0.0,0.0,0.0,17.855999999999998
0.3,0.0,0.3333333333333333,0.2,0.0,0.2,0.25,18.168
0.3,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,1.0,0.0,0.0,0.0,0.0,0.5,17.624000000000002
0.0,1.75,0.0,0.0,0.0,0.4,0.0,106.20700000000001
0.2,0.0,0.3333333333333333,0.0,0.0,0.2,0.0,17.55
0.0,0.0,0.0,0.4,0.0,0.0,0.25,17.399
0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,
0.2,0.75,0.3333333333333333,0.8,0.0,0.0,0.25,17.484
0.0,0.25,0.3333333333333333,0.4,0.0,0.2,0.0,18.015
0.2,0.0,0.0,0.2,0.2,0.0,0.0,17.9
0.0,0.0,0.0,0.0,0.2,0.0,0.0,17.53
0.0,0.0,0.0,0.0,0.0,0.2,0.0,17.248
0.0,0.0,0.0,0.4,0.0,0.0,0.0,18.034000000000002
0.4,0.0,0.0,0.4,0.4,0.0,0.0,17.544
0.0,0.25,0.0,0.0,0.0,0.0,0.0,17.342
0.0,0.0,0.0,0.4,0.0,0.4,0.0,17.744
0.2,0.0,0.0,0.2,0.0,0.0,0.25,17.418
0.0,0.5,0.3333333333333333,0.2,0.2,0.2,0.0,17.766
0.0,0.0,0.0,0.0,0.0,0.2,0.0,18.198
0.0,0.0,0.0,0.0,0.0,0.4,0.0,17.235
1.2,0.25,0.0,0.0,0.0,0.0,0.0,17.725
0.1,0.0,0.0,0.0,0.0,0.2,0.0,17.999000000000002
0.0,0.0,0.3333333333333333,0.0,0.0,0.2,0.0,18.245
0.9,0.0,0.6666666666666666,0.0,0.4,0.0,0.0,17.574
0.1,0.5,0.0,1.4,0.2,0.2,0.25,18.053
0.1,0.0,0.6666666666666666,0.2,0.0,0.2,0.25,17.703
0.0,0.0,0.0,0.2,0.4,0.8,0.25,17.352
0.0,0.5,0.0,0.4,0.0,0.0,0.5,17.829
0.0,0.25,0.0,0.4,0.0,0.0,0.0,17.985
0.0,0.0,0.0,0.4,0.2,0.6,0.0,17.407
0.2,0.0,0.0,0.8,0.0,0.0,0.0,17.892
0.6,0.5,0.3333333333333333,0.2,0.0,0.8,0.25,18.125
1.1,0.75,0.3333333333333333,0.2,0.0,0.0,0.0,
1.4,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,18.012
0.4,0.0,0.0,0.4,0.0,0.0,0.0,
0.1,0.0,0.0,0.0,0.0,0.0,0.0,
0.6,0.5,0.0,0.0,0.0,0.0,0.0,106.07799999999999
0.1,0.5,0.6666666666666666,0.6,0.8,0.4,0.0,18.089000000000002
0.0,1.0,0.3333333333333333,0.6,0.4,1.4,0.0,
0.4,0.0,0.0,0.4,0.2,0.6,0.0,106.07799999999999
0.2,0.0,0.3333333333333333,0.2,0.2,1.0,0.0,
0.2,0.0,0.3333333333333333,0.2,0.0,0.2,0.0,17.878
1.6,1.0,0.6666666666666666,0.6,1.2,0.2,0.25,17.399
0.9,0.25,0.0,0.2,0.0,0.0,0.0,17.273
0.2,0.0,0.0,0.2,0.0,0.0,0.0,17.81
0.4,0.0,0.0,0.0,0.0,0.0,0.0,17.415
0.0,2.0,0.0,1.0,0.0,0.0,0.25,17.366
0.3,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,17.67
0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.467
0.0,0.25,0.0,0.2,0.0,0.0,0.0,17.498
0.0,0.75,0.0,0.0,0.0,0.0,0.0,17.922
1.2,0.0,0.0,0.0,0.0,0.2,0.0,17.487000000000002
1.1,0.0,0.0,0.0,0.2,0.2,0.25,
1.1,0.0,0.0,0.0,0.0,0.0,0.25,17.697
0.9,0.75,0.6666666666666666,1.2,0.2,0.0,0.25,17.708
0.4,0.0,0.0,0.0,0.0,0.0,0.0,17.762999999999998
0.2,0.25,0.0,0.0,0.0,0.0,0.0,17.834
0.4,0.75,0.0,0.0,0.6,0.0,0.0,17.52
0.3,0.0,0.0,0.2,0.0,0.4,0.0,17.284000000000002
0.2,0.25,0.6666666666666666,1.0,0.0,0.4,0.5,17.268
0.7,0.25,0.0,0.0,0.8,0.4,0.25,17.298
0.1,0.0,0.0,0.2,0.0,0.4,0.0,17.817999999999998
1.0,2.0,0.3333333333333333,0.2,0.4,1.2,0.25,17.413
1.0,0.0,0.0,0.0,0.8,0.0,0.0,17.442999999999998
0.6,0.0,0.3333333333333333,0.4,0.0,0.0,0.0,17.169
0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,17.744
0.1,0.25,0.0,0.0,0.0,0.0,0.0,17.774
0.0,0.0,0.0,0.0,0.2,0.6,0.0,17.84
0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.177
0.0,0.0,0.6666666666666666,0.4,0.0,0.6,0.25,17.602
0.0,0.75,0.0,0.2,0.0,0.0,0.25,17.588
0.0,0.0,0.0,0.4,0.0,0.0,0.0,18.56
0.0,0.25,0.0,0.4,0.2,0.0,0.0,17.24
0.1,0.25,0.3333333333333333,0.6,1.0,0.0,0.75,18.913
0.2,0.25,0.3333333333333333,0.2,0.2,0.0,0.25,17.922
0.0,1.5,0.6666666666666666,1.4,0.0,0.0,3.75,
0.0,0.0,0.0,0.4,0.0,0.0,0.0,18.491
0.3,0.5,0.0,0.0,0.0,0.0,0.0,17.445999999999998
0.2,0.75,0.0,0.2,0.2,0.0,0.25,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.25,0.0,0.2,0.2,0.2,0.25,17.418
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.5,0.0,0.2,0.2,0.2,0.0,
0.0,0.0,0.3333333333333333,0.2,0.2,0.0,0.0,17.309
0.0,0.0,0.0,0.0,0.0,0.2,0.0,17.169
0.0,0.0,0.0,0.6,0.0,0.0,0.0,
0.2,0.0,1.0,0.6,0.0,0.6,0.75,17.27
0.0,0.25,0.0,0.2,0.0,0.0,0.0,17.55
0.8,0.25,0.0,0.2,0.2,0.0,0.0,17.511
0.1,0.25,0.0,0.4,0.2,0.2,0.5,17.175
0.2,1.25,0.0,0.2,0.2,0.0,0.0,17.498
0.1,0.0,0.0,0.0,0.0,0.0,0.0,17.769000000000002
0.0,0.0,0.0,0.0,0.2,0.0,0.0,17.473
0.3,1.0,0.0,0.2,0.0,0.0,0.0,17.864
1.0,0.0,0.0,0.2,0.2,0.0,0.0,18.07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.25,0.0,0.0,0.0,0.2,0.25,17.711
0.1,0.0,0.0,0.2,0.2,0.0,0.0,17.979
0.4,0.0,0.0,0.0,0.6,0.0,0.0,17.678
0.0,0.0,0.0,0.2,0.0,0.0,0.0,17.999000000000002
0.1,0.0,0.0,0.0,0.0,0.0,0.5,
0.2,0.0,0.0,0.2,0.2,0.2,0.0,17.58
1.7,0.0,0.3333333333333333,0.0,0.2,0.4,0.0,17.963
0.2,0.5,0.0,0.0,0.0,0.0,0.25,17.752
0.4,1.25,1.0,0.4,0.0,0.8,1.5,17.480999999999998
0.0,0.0,0.0,0.0,0.0,0.2,0.0,18.267
0.1,0.0,0.0,0.2,0.0,0.0,0.25,17.955
0.1,0.5,1.0,0.4,0.2,0.2,0.5,17.673
0.5,0.75,0.3333333333333333,0.8,0.4,0.2,0.25,17.812
0.0,0.0,0.3333333333333333,0.2,0.0,0.4,0.0,18.105
0.3,0.5,1.3333333333333333,0.4,0.4,0.8,0.25,
0.0,0.0,1.3333333333333333,0.2,0.2,0.8,0.5,18.185
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,2.0,0.4,1.2,0.6,0.25,17.002
0.3,0.5,0.3333333333333333,0.6,0.2,0.0,0.0,18.13
0.1,0.5,0.0,1.2,0.6,0.2,0.0,17.919
0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.424
0.0,0.0,1.0,0.8,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.491
0.2,0.25,3.6666666666666665,4.2,0.4,0.8,1.25,17.793
0.2,0.0,0.0,1.0,0.2,0.0,0.0,17.826
0.2,0.0,0.6666666666666666,0.0,0.2,0.4,0.0,18.609
0.6,0.5,5.0,1.8,3.6,4.6,2.25,17.788
0.2,0.5,0.0,0.4,0.0,0.0,0.75,17.418
0.2,0.0,0.3333333333333333,0.6,1.0,0.4,0.0,17.317
0.3,0.0,0.6666666666666666,1.2,0.2,0.2,0.25,17.854
0.2,0.0,0.0,1.0,0.2,0.0,0.0,
0.0,0.0,0.0,0.4,0.0,0.6,0.0,17.284000000000002
0.0,0.0,0.0,0.0,0.2,0.2,0.25,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.612000000000002
0.0,0.25,0.0,0.2,0.0,0.0,0.0,17.862000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.3,0.0,0.0,0.2,0.4,0.0,0.0,17.268
0.1,0.0,0.0,0.2,0.0,0.4,0.0,18.185
0.0,0.25,0.0,0.2,0.2,0.0,0.0,17.777
0.1,0.25,0.0,0.6,0.2,0.0,0.0,
0.0,1.5,0.0,0.0,0.4,0.0,0.0,17.625999999999998
0.0,0.0,0.0,0.0,0.4,0.0,0.0,18.157
0.2,0.0,0.0,0.0,0.2,0.0,0.0,18.141
0.0,0.5,0.0,0.4,0.0,0.0,0.0,17.195999999999998
0.0,0.0,0.0,0.2,0.0,0.2,0.0,
0.0,0.0,0.0,0.2,0.0,0.6,0.25,17.207
0.1,0.25,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.127
0.0,0.25,0.0,0.0,0.0,0.0,0.0,17.64
0.3,0.0,0.0,0.2,0.4,0.2,0.0,17.311
0.0,0.0,0.0,0.2,0.0,0.0,0.25,106.78200000000001
0.0,0.0,0.0,0.0,0.0,0.6,0.0,18.894000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.24
0.5,0.0,0.0,0.2,0.2,0.4,0.0,17.558
0.1,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.0,0.3333333333333333,0.2,0.6,0.0,0.0,18.136
0.4,0.0,0.6666666666666666,0.0,0.8,0.6,0.25,18.136
0.0,0.25,0.0,1.2,0.2,0.0,0.0,18.585
0.2,0.0,1.0,13.2,0.0,0.4,0.0,13.969000000000001
0.0,0.0,0.0,1.0,0.0,0.2,0.5,17.049
0.1,0.25,0.0,1.4,0.8,0.0,0.0,18.256
0.1,0.25,0.0,0.0,0.0,0.0,0.0,17.78
0.1,0.0,0.0,0.0,0.0,0.0,0.0,17.862000000000002
0.2,0.75,0.3333333333333333,0.0,0.0,0.4,0.0,17.41
0.2,0.25,0.0,0.6,0.0,0.0,0.0,
0.1,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,17.802
0.0,0.0,0.0,0.4,0.0,0.0,0.0,17.303
0.0,0.0,0.0,0.0,0.0,0.0,0.25,17.76
0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.064
0.2,0.0,0.0,0.0,0.0,0.0,0.0,17.454
0.0,0.25,0.0,0.2,0.0,0.0,0.0,18.754
0.2,0.25,0.6666666666666666,0.4,0.0,0.2,0.0,17.3
0.0,0.0,0.0,0.2,0.2,0.2,0.0,17.081
0.1,0.0,0.3333333333333333,0.2,0.0,0.2,0.5,17.895
0.1,0.25,0.0,1.6,0.2,0.0,0.25,18.177
0.1,0.75,0.3333333333333333,0.6,0.0,0.2,0.25,17.445999999999998
0.0,0.0,0.0,0.4,0.2,0.0,0.0,17.049
0.0,0.0,0.0,0.0,0.0,0.4,0.0,17.862000000000002
0.3,1.25,0.6666666666666666,0.4,0.2,1.4,0.75,17.938
0.2,0.0,0.0,1.0,0.0,0.0,0.0,17.829
0.2,0.0,0.3333333333333333,0.4,0.2,0.6,0.0,17.823
0.2,0.25,0.0,0.6,0.0,0.0,0.25,17.27
0.0,0.25,0.0,0.0,0.0,0.0,0.25,17.344
0.2,0.0,0.0,0.0,0.0,0.4,0.0,
0.0,0.25,0.3333333333333333,0.4,0.0,0.0,0.0,18.226
0.0,0.75,0.3333333333333333,0.0,0.2,0.4,0.0,18.062
0.4,0.25,2.0,1.6,0.0,2.8,0.25,17.084
0.0,0.0,1.0,0.0,0.0,0.0,0.25,17.625999999999998
0.3,0.0,0.0,0.0,0.0,0.2,0.5,
0.2,0.25,0.0,0.2,0.0,0.2,0.0,17.629
0.1,0.25,0.6666666666666666,1.0,0.0,0.0,0.0,17.396
0.2,0.0,0.0,0.0,0.0,0.0,0.0,17.47
0.1,0.5,2.0,0.6,0.2,0.0,0.5,
0.1,0.0,0.0,0.2,0.2,0.0,0.0,17.087
0.0,0.0,0.6666666666666666,0.2,0.0,0.2,0.0,17.845
0.0,0.0,0.0,0.4,0.0,0.6,0.25,17.854
0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.379
0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.114
0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.514
0.2,1.5,0.0,0.4,0.4,0.2,0.0,18.119
0.5,0.5,0.0,0.0,0.0,0.2,0.5,
0.0,0.0,0.0,0.4,0.0,0.0,0.25,17.511
0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,16.449
0.0,1.0,1.0,1.2,0.4,0.6,0.0,18.557000000000002
0.1,0.0,0.6666666666666666,0.4,0.0,0.2,0.0,17.402
0.0,0.25,0.0,0.8,0.0,0.0,0.0,17.845
0.1,0.0,0.0,0.0,0.0,0.4,0.0,18.157
0.5,0.5,0.0,0.2,0.0,0.4,0.25,17.105999999999998
0.0,0.75,0.3333333333333333,0.4,0.6,0.0,0.0,17.791
0.0,0.0,0.0,1.2,0.0,0.2,0.0,18.19
0.0,0.0,0.6666666666666666,0.8,0.0,0.0,0.0,17.58
0.1,0.0,0.0,0.0,0.0,0.0,0.0,17.823
0.1,0.0,0.0,0.0,0.0,0.0,0.25,17.667
0.0,0.0,0.0,0.2,0.0,0.0,0.25,17.977
0.4,0.25,2.6666666666666665,0.6,0.4,1.0,0.25,17.76
0.0,0.25,0.0,0.0,0.0,0.2,0.25,17.457
0.1,0.0,0.0,0.2,0.0,0.0,0.25,17.910999999999998
0.2,0.0,0.0,0.0,0.0,0.2,0.0,18.075
0.3,0.0,0.0,0.2,0.2,0.4,0.5,17.762999999999998
0.1,0.75,2.0,0.2,0.8,2.4,1.5,17.457
0.1,0.0,0.0,0.0,0.0,0.2,0.0,17.996
0.1,0.25,0.3333333333333333,0.2,0.8,0.0,0.5,18.741
0.1,0.0,0.3333333333333333,0.0,0.6,0.0,0.0,17.799
0.0,1.75,0.0,0.0,0.0,0.0,0.0,18.137999999999998
0.1,0.0,0.0,0.2,0.2,0.2,0.0,17.582
0.0,0.25,0.0,0.8,0.4,0.4,0.25,17.480999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.25,0.3333333333333333,3.2,0.2,0.0,0.0,17.958
0.6,0.0,0.0,0.4,0.2,0.0,0.0,18.229
0.0,0.5,0.0,0.0,0.0,0.0,0.0,17.910999999999998
0.0,0.0,0.0,0.6,0.0,0.0,0.0,17.363
0.1,0.0,0.0,0.0,0.0,0.2,0.0,17.295
0.4,0.25,0.0,0.8,0.0,0.0,0.25,18.33
0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.662
